PERMNO,date,COMNAM,RCRDDT,PRC,VOL,RET,BID,ASK,RETX
86580,2022-03-30,NVIDIA CORP,,276.89999,46278208,-0.033710,276.89999,276.92001,-0.033710
86580,2022-03-31,NVIDIA CORP,,272.85999,52231530,-0.014590,272.73999,272.75000,-0.014590
86580,2022-04-01,NVIDIA CORP,,267.12000,51603145,-0.021036,266.88000,267.14999,-0.021036
86580,2022-04-04,NVIDIA CORP,,273.60001,39695151,0.024259,273.69000,273.73001,0.024259
86580,2022-04-05,NVIDIA CORP,,259.31000,43574650,-0.052230,259.31000,259.32001,-0.052230
86580,2022-04-06,NVIDIA CORP,,244.07001,70226370,-0.058771,243.88000,243.89000,-0.058771
86580,2022-04-07,NVIDIA CORP,,242.08000,55686895,-0.008153,242.00999,242.02000,-0.008153
86580,2022-04-08,NVIDIA CORP,,231.19000,52357454,-0.044985,231.07001,231.11000,-0.044985
86580,2022-04-11,NVIDIA CORP,,219.17000,57417086,-0.051992,219.09000,219.24001,-0.051992
86580,2022-04-12,NVIDIA CORP,,215.03999,66105589,-0.018844,214.96001,215.03999,-0.018844
86580,2022-04-13,NVIDIA CORP,,222.03000,51625431,0.032506,222.03000,222.07001,0.032506
86580,2022-04-14,NVIDIA CORP,,212.58000,56814575,-0.042562,212.56000,212.58000,-0.042562
86580,2022-04-18,NVIDIA CORP,,217.83000,52530802,0.024697,217.83000,217.92999,0.024697
86580,2022-04-19,NVIDIA CORP,,221.98000,51215910,0.019052,221.98000,222.05000,0.019052
86580,2022-04-20,NVIDIA CORP,,214.82001,46794733,-0.032255,214.81000,214.82001,-0.032255
86580,2022-04-21,NVIDIA CORP,,201.83000,65498636,-0.060469,201.55000,201.69000,-0.060469
86580,2022-04-22,NVIDIA CORP,,195.14999,62395759,-0.033097,195.06000,195.08000,-0.033097
86580,2022-04-25,NVIDIA CORP,,199.02000,63955677,0.019831,199.02000,199.14000,0.019831
86580,2022-04-26,NVIDIA CORP,,187.88000,65132626,-0.055974,187.83000,187.84000,-0.055974
86580,2022-04-27,NVIDIA CORP,,184.14999,49822473,-0.019853,184.10001,184.17000,-0.019853
86580,2022-04-28,NVIDIA CORP,,197.82001,56884853,0.074233,197.86000,197.88000,0.074233
86580,2022-04-29,NVIDIA CORP,,185.47000,49968321,-0.062431,185.46001,185.47000,-0.062431
86580,2022-05-02,NVIDIA CORP,,195.33000,57074638,0.053162,195.35001,195.36000,0.053162
86580,2022-05-03,NVIDIA CORP,,196.02000,47430269,0.003532,196.10001,196.11000,0.003532
86580,2022-05-04,NVIDIA CORP,,203.34000,64639950,0.037343,203.35001,203.42999,0.037343
86580,2022-05-05,NVIDIA CORP,,188.44000,62386827,-0.073276,188.48000,188.49001,-0.073276
86580,2022-05-06,NVIDIA CORP,,186.75000,63073485,-0.008968,186.77000,186.78999,-0.008968
86580,2022-05-09,NVIDIA CORP,,169.50000,64379599,-0.092369,169.49001,169.61000,-0.092369
86580,2022-05-10,NVIDIA CORP,,175.95000,76066272,0.038053,175.89000,175.89999,0.038053
86580,2022-05-11,NVIDIA CORP,,166.30000,66947954,-0.054845,166.35001,166.39999,-0.054845
86580,2022-05-12,NVIDIA CORP,,161.75000,70614260,-0.027360,161.75000,161.75999,-0.027360
86580,2022-05-13,NVIDIA CORP,,177.06000,66942835,0.094652,177.06000,177.07001,0.094652
86580,2022-05-16,NVIDIA CORP,,172.64000,52028063,-0.024963,172.59000,172.64000,-0.024963
86580,2022-05-17,NVIDIA CORP,,181.77000,58495939,0.052885,181.75000,181.81000,0.052885
86580,2022-05-18,NVIDIA CORP,,169.38000,54406410,-0.068163,169.39999,169.50999,-0.068163
86580,2022-05-19,NVIDIA CORP,,171.24001,62023970,0.010981,171.19000,171.24001,0.010981
86580,2022-05-20,NVIDIA CORP,,166.94000,73717371,-0.025111,166.92999,166.99001,-0.025111
86580,2022-05-23,NVIDIA CORP,,168.98000,63914783,0.012220,168.98000,169.03999,0.012220
86580,2022-05-24,NVIDIA CORP,,161.53999,58817414,-0.044029,161.53999,161.74001,-0.044029
86580,2022-05-25,NVIDIA CORP,,169.75000,77955384,0.050823,169.52000,169.75999,0.050823
86580,2022-05-26,NVIDIA CORP,,178.50999,99468260,0.051605,178.38000,178.44000,0.051605
86580,2022-05-27,NVIDIA CORP,,188.11000,73742239,0.053779,188.28999,188.36000,0.053779
86580,2022-05-31,NVIDIA CORP,,186.72000,66319004,-0.007389,186.60001,186.72000,-0.007389
86580,2022-06-01,NVIDIA CORP,,183.20000,54398659,-0.018852,182.99001,183.13000,-0.018852
86580,2022-06-02,NVIDIA CORP,,195.92000,64926460,0.069432,195.92000,195.92999,0.069432
86580,2022-06-03,NVIDIA CORP,,187.20000,59957351,-0.044508,187.17000,187.17999,-0.044508
86580,2022-06-06,NVIDIA CORP,,187.86000,42192089,0.003526,187.81000,187.89999,0.003526
86580,2022-06-07,NVIDIA CORP,,189.25999,38853419,0.007452,189.22000,189.25999,0.007452
86580,2022-06-08,NVIDIA CORP,2022-06-09,186.48000,36307245,-0.014477,186.48000,186.49001,-0.014689
86580,2022-06-09,NVIDIA CORP,,180.48000,39489513,-0.032175,180.42999,180.44000,-0.032175
86580,2022-06-10,NVIDIA CORP,,169.74001,46440647,-0.059508,169.73000,169.74001,-0.059508
86580,2022-06-13,NVIDIA CORP,,156.47000,60300501,-0.078178,156.45000,156.46001,-0.078178
86580,2022-06-14,NVIDIA CORP,,158.36000,46886701,0.012079,158.39000,158.45000,0.012079
86580,2022-06-15,NVIDIA CORP,,165.27000,56137788,0.043635,165.27000,165.28999,0.043635
86580,2022-06-16,NVIDIA CORP,,156.00999,56142075,-0.056030,156.00999,156.03999,-0.056030
86580,2022-06-17,NVIDIA CORP,,158.80000,62949313,0.017884,158.77000,158.78000,0.017884
86580,2022-06-21,NVIDIA CORP,,165.66000,48191571,0.043199,165.64999,165.67000,0.043199
86580,2022-06-22,NVIDIA CORP,,163.60001,43744765,-0.012435,163.56000,163.57001,-0.012435
86580,2022-06-23,NVIDIA CORP,,162.25000,46306123,-0.008252,162.24001,162.25000,-0.008252
86580,2022-06-24,NVIDIA CORP,,171.25999,47158985,0.055532,171.36000,171.39000,0.055532
86580,2022-06-27,NVIDIA CORP,,168.69000,42760444,-0.015006,168.71001,168.72000,-0.015006
86580,2022-06-28,NVIDIA CORP,,159.82001,46141752,-0.052582,159.82001,159.83000,-0.052582
86580,2022-06-29,NVIDIA CORP,,155.42000,48198454,-0.027531,155.42000,155.47000,-0.027531
86580,2022-06-30,NVIDIA CORP,,151.59000,68556749,-0.024643,151.60001,151.66000,-0.024643
86580,2022-07-01,NVIDIA CORP,,145.23000,57621380,-0.041955,145.20000,145.21001,-0.041955
86580,2022-07-05,NVIDIA CORP,,149.64000,65189283,0.030366,149.66000,149.67999,0.030366
86580,2022-07-06,NVIDIA CORP,,151.30000,52882958,0.011093,151.30000,151.31000,0.011093
86580,2022-07-07,NVIDIA CORP,,158.58000,49258401,0.048116,158.58000,158.67999,0.048116
86580,2022-07-08,NVIDIA CORP,,158.38000,46756248,-0.001261,158.33000,158.38000,-0.001261
86580,2022-07-11,NVIDIA CORP,,151.52000,43798936,-0.043314,151.53000,151.53999,-0.043314
86580,2022-07-12,NVIDIA CORP,,150.82001,45803935,-0.004620,150.81000,150.84000,-0.004620
86580,2022-07-13,NVIDIA CORP,,151.64000,52148414,0.005437,151.58000,151.61000,0.005437
86580,2022-07-14,NVIDIA CORP,,153.72000,45576520,0.013717,153.71001,153.72000,0.013717
86580,2022-07-15,NVIDIA CORP,,157.62000,38561894,0.025371,157.62000,157.63000,0.025371
86580,2022-07-18,NVIDIA CORP,,161.00999,66989787,0.021507,160.99001,161.03000,0.021507
86580,2022-07-19,NVIDIA CORP,,169.92000,70179209,0.055338,169.86000,169.89999,0.055338
86580,2022-07-20,NVIDIA CORP,,178.07001,75967904,0.047964,178.03999,178.07001,0.047964
86580,2022-07-21,NVIDIA CORP,,180.50000,55676933,0.013646,180.49001,180.50000,0.013646
86580,2022-07-22,NVIDIA CORP,,173.19000,53630616,-0.040499,173.19000,173.22000,-0.040499
86580,2022-07-25,NVIDIA CORP,,170.24001,48047316,-0.017033,170.28999,170.30000,-0.017033
86580,2022-07-26,NVIDIA CORP,,165.33000,39762061,-0.028842,165.28999,165.31000,-0.028842
86580,2022-07-27,NVIDIA CORP,,177.89999,56945620,0.076030,177.89000,177.89999,0.076030
86580,2022-07-28,NVIDIA CORP,,179.84000,47410040,0.010905,179.86000,179.87000,0.010905
86580,2022-07-29,NVIDIA CORP,,181.63000,43513412,0.009953,181.59000,181.63000,0.009953
86580,2022-08-01,NVIDIA CORP,,184.41000,47614739,0.015306,184.41000,184.42000,0.015306
86580,2022-08-02,NVIDIA CORP,,185.25999,48927663,0.004609,185.25000,185.25999,0.004609
86580,2022-08-03,NVIDIA CORP,,188.92999,41783538,0.019810,188.89999,188.92000,0.019810
86580,2022-08-04,NVIDIA CORP,,192.14999,40933615,0.017043,192.14000,192.14999,0.017043
86580,2022-08-05,NVIDIA CORP,,189.89000,38593543,-0.011762,189.86000,189.89000,-0.011762
86580,2022-08-08,NVIDIA CORP,,177.92999,98283047,-0.062984,177.98000,177.99001,-0.062984
86580,2022-08-09,NVIDIA CORP,,170.86000,66787597,-0.039735,170.85001,170.86000,-0.039735
86580,2022-08-10,NVIDIA CORP,,180.97000,59697713,0.059171,180.96001,180.97000,0.059171
86580,2022-08-11,NVIDIA CORP,,179.42000,50898563,-0.008565,179.38000,179.44000,-0.008565
86580,2022-08-12,NVIDIA CORP,,187.09000,47744328,0.042749,187.08000,187.09000,0.042749
86580,2022-08-15,NVIDIA CORP,,190.32001,45729929,0.017264,190.31000,190.32001,0.017264
86580,2022-08-16,NVIDIA CORP,,188.78999,45087705,-0.008039,188.78000,188.78999,-0.008039
86580,2022-08-17,NVIDIA CORP,,183.35001,44662698,-0.028815,183.35001,183.36000,-0.028815
86580,2022-08-18,NVIDIA CORP,,187.73000,41521402,0.023889,187.71001,187.73000,0.023889
86580,2022-08-19,NVIDIA CORP,,178.49001,44118989,-0.049220,178.48000,178.49001,-0.049220
86580,2022-08-22,NVIDIA CORP,,170.34000,40915267,-0.045661,170.36000,170.45000,-0.045661
86580,2022-08-23,NVIDIA CORP,,171.81000,36971408,0.008630,171.80000,171.87000,0.008630
86580,2022-08-24,NVIDIA CORP,,172.22000,52200058,0.002386,171.98000,172.19000,0.002386
86580,2022-08-25,NVIDIA CORP,,179.13000,76959405,0.040123,179.14999,179.16000,0.040123
86580,2022-08-26,NVIDIA CORP,,162.60001,76855693,-0.092279,162.50999,162.52000,-0.092279
86580,2022-08-29,NVIDIA CORP,,158.00999,49689602,-0.028229,157.96001,158.00999,-0.028229
86580,2022-08-30,NVIDIA CORP,,154.67999,52965412,-0.021075,154.70000,154.72000,-0.021075
86580,2022-08-31,NVIDIA CORP,,150.94000,57303828,-0.024179,150.92999,150.98000,-0.024179
86580,2022-09-01,NVIDIA CORP,,139.37000,117779270,-0.076653,139.35001,139.37000,-0.076653
86580,2022-09-02,NVIDIA CORP,,136.47000,74257334,-0.020808,136.47000,136.48000,-0.020808
86580,2022-09-06,NVIDIA CORP,,134.64999,53515319,-0.013336,134.64999,134.66000,-0.013336
86580,2022-09-07,NVIDIA CORP,2022-09-08,137.14000,51225157,0.018789,137.14000,137.14999,0.018492
86580,2022-09-08,NVIDIA CORP,,139.89999,62462058,0.020125,139.89999,139.91000,0.020125
86580,2022-09-09,NVIDIA CORP,,143.87000,48673928,0.028377,143.86000,143.88000,0.028377
86580,2022-09-12,NVIDIA CORP,,145.05000,48346933,0.008202,145.05000,145.06000,0.008202
86580,2022-09-13,NVIDIA CORP,,131.31000,71419099,-0.094726,131.30000,131.31000,-0.094726
86580,2022-09-14,NVIDIA CORP,,131.28000,58773577,-0.000228,131.28000,131.28999,-0.000228
86580,2022-09-15,NVIDIA CORP,,129.28999,52297137,-0.015158,129.30000,129.31000,-0.015158
86580,2022-09-16,NVIDIA CORP,,131.98000,67047552,0.020806,131.98000,131.99001,0.020806
86580,2022-09-19,NVIDIA CORP,,133.82001,57061341,0.013942,133.81000,133.82001,0.013942
86580,2022-09-20,NVIDIA CORP,,131.75999,52453012,-0.015394,131.74001,131.75000,-0.015394
86580,2022-09-21,NVIDIA CORP,,132.61000,80706523,0.006451,132.53999,132.55000,0.006451
86580,2022-09-22,NVIDIA CORP,,125.61000,75872349,-0.052786,125.59000,125.61000,-0.052786
86580,2022-09-23,NVIDIA CORP,,125.16000,66266292,-0.003582,125.20000,125.21000,-0.003582
86580,2022-09-26,NVIDIA CORP,,122.28000,54687248,-0.023011,122.23000,122.24000,-0.023011
86580,2022-09-27,NVIDIA CORP,,124.13000,55352138,0.015129,124.10000,124.13000,0.015129
86580,2022-09-28,NVIDIA CORP,,127.36000,54181217,0.026021,127.28000,127.31000,0.026021
86580,2022-09-29,NVIDIA CORP,,122.20000,53244440,-0.040515,122.24000,122.29000,-0.040515
86580,2022-09-30,NVIDIA CORP,,121.39000,56475022,-0.006628,121.35000,121.43000,-0.006628
86580,2022-10-03,NVIDIA CORP,,125.12000,54695202,0.030727,125.08000,125.15000,0.030727
86580,2022-10-04,NVIDIA CORP,,131.67000,58336431,0.052350,131.70000,131.71001,0.052350
86580,2022-10-05,NVIDIA CORP,,132.09000,50668607,0.003190,132.03000,132.10001,0.003190
86580,2022-10-06,NVIDIA CORP,,131.30000,64309578,-0.005981,131.27000,131.30000,-0.005981
86580,2022-10-07,NVIDIA CORP,,120.76000,67112092,-0.080274,120.79000,120.82000,-0.080274
86580,2022-10-10,NVIDIA CORP,,116.70000,69825115,-0.033620,116.65000,116.70000,-0.033620
86580,2022-10-11,NVIDIA CORP,,115.86000,66660620,-0.007198,115.85000,115.86000,-0.007198
86580,2022-10-12,NVIDIA CORP,,115.00000,49219491,-0.007423,114.99000,115.02000,-0.007423
86580,2022-10-13,NVIDIA CORP,,119.60000,84918343,0.040000,119.58000,119.62000,0.040000
86580,2022-10-14,NVIDIA CORP,,112.27000,71236100,-0.061288,112.31000,112.37000,-0.061288
86580,2022-10-17,NVIDIA CORP,,118.88000,58026980,0.058876,118.87000,118.90000,0.058876
86580,2022-10-18,NVIDIA CORP,,119.67000,65882452,0.006645,119.68000,119.69000,0.006645
86580,2022-10-19,NVIDIA CORP,,120.51000,52273732,0.007019,120.53000,120.58000,0.007019
86580,2022-10-20,NVIDIA CORP,,121.94000,65165573,0.011866,121.82000,121.83000,0.011866
86580,2022-10-21,NVIDIA CORP,,124.66000,60901934,0.022306,124.59000,124.62000,0.022306
86580,2022-10-24,NVIDIA CORP,,125.99000,51714683,0.010669,125.99000,126.01000,0.010669
86580,2022-10-25,NVIDIA CORP,,132.61000,50495791,0.052544,132.50999,132.62000,0.052544
86580,2022-10-26,NVIDIA CORP,,128.96001,53507432,-0.027524,128.95000,128.96001,-0.027524
86580,2022-10-27,NVIDIA CORP,,131.75999,58240478,0.021712,131.69000,131.75999,0.021712
86580,2022-10-28,NVIDIA CORP,,138.34000,52040067,0.049939,138.30000,138.34000,0.049939
86580,2022-10-31,NVIDIA CORP,,134.97000,48591542,-0.024360,134.97000,135.02000,-0.024360
86580,2022-11-01,NVIDIA CORP,,135.42999,43195915,0.003408,135.39999,135.44000,0.003408
86580,2022-11-02,NVIDIA CORP,,132.19000,67196118,-0.023924,132.14999,132.23000,-0.023924
86580,2022-11-03,NVIDIA CORP,,134.21001,49926550,0.015281,134.21001,134.22000,0.015281
86580,2022-11-04,NVIDIA CORP,,141.56000,61189817,0.054765,141.73000,141.82001,0.054765
86580,2022-11-07,NVIDIA CORP,,143.00999,40951658,0.010243,143.00000,143.03000,0.010243
86580,2022-11-08,NVIDIA CORP,,146.02000,59477321,0.021048,146.00000,146.03000,0.021048
86580,2022-11-09,NVIDIA CORP,,137.75999,45398119,-0.056568,137.82001,137.85001,-0.056568
86580,2022-11-10,NVIDIA CORP,,157.50000,70015997,0.143293,157.45000,157.50000,0.143293
86580,2022-11-11,NVIDIA CORP,,163.27000,65508844,0.036635,163.27000,163.30000,0.036635
86580,2022-11-14,NVIDIA CORP,,162.95000,52660899,-0.001960,163.17000,163.24001,-0.001960
86580,2022-11-15,NVIDIA CORP,,166.66000,54542703,0.022768,166.69000,166.75999,0.022768
86580,2022-11-16,NVIDIA CORP,,159.10001,64912097,-0.045362,159.39000,159.50999,-0.045362
86580,2022-11-17,NVIDIA CORP,,156.77000,71017573,-0.014645,156.78999,156.82001,-0.014645
86580,2022-11-18,NVIDIA CORP,,154.09000,49134849,-0.017095,154.06000,154.10001,-0.017095
86580,2022-11-21,NVIDIA CORP,,153.17000,40452194,-0.005971,153.17000,153.24001,-0.005971
86580,2022-11-22,NVIDIA CORP,,160.38000,47250949,0.047072,160.38000,160.39000,0.047072
86580,2022-11-23,NVIDIA CORP,,165.19000,42672696,0.029991,165.20000,165.25999,0.029991
86580,2022-11-25,NVIDIA CORP,,162.70000,16786314,-0.015074,162.70000,162.84000,-0.015074
86580,2022-11-28,NVIDIA CORP,,158.27000,30376258,-0.027228,158.27000,158.31000,-0.027228
86580,2022-11-29,NVIDIA CORP,,156.39000,29820757,-0.011878,156.37000,156.39000,-0.011878
86580,2022-11-30,NVIDIA CORP,2022-12-01,169.23000,56309620,0.082358,169.25000,169.28000,0.082102
86580,2022-12-01,NVIDIA CORP,,171.35001,47034285,0.012527,171.35001,171.42000,0.012527
86580,2022-12-02,NVIDIA CORP,,168.75999,37110322,-0.015115,168.83000,168.84000,-0.015115
86580,2022-12-05,NVIDIA CORP,,166.10001,35187337,-0.015762,166.05000,166.07001,-0.015762
86580,2022-12-06,NVIDIA CORP,,159.87000,35283056,-0.037508,159.87000,159.88000,-0.037508
86580,2022-12-07,NVIDIA CORP,,161.20000,37208514,0.008319,161.16000,161.20000,0.008319
86580,2022-12-08,NVIDIA CORP,,171.69000,51484752,0.065074,171.78000,171.78999,0.065074
86580,2022-12-09,NVIDIA CORP,,170.00999,46505438,-0.009785,169.98000,169.99001,-0.009785
86580,2022-12-12,NVIDIA CORP,,175.35001,45699779,0.031410,175.34000,175.35001,0.031410
86580,2022-12-13,NVIDIA CORP,,180.72000,65598700,0.030624,180.67000,180.69000,0.030624
86580,2022-12-14,NVIDIA CORP,,176.74001,50042588,-0.022023,176.67999,176.72000,-0.022023
86580,2022-12-15,NVIDIA CORP,,169.52000,47826470,-0.040851,169.60001,169.61000,-0.040851
86580,2022-12-16,NVIDIA CORP,,165.71001,47774923,-0.022475,165.77000,165.82001,-0.022475
86580,2022-12-19,NVIDIA CORP,,162.53999,35383290,-0.019130,162.55000,162.59000,-0.019130
86580,2022-12-20,NVIDIA CORP,,160.85001,40401423,-0.010397,160.84000,160.88000,-0.010397
86580,2022-12-21,NVIDIA CORP,,165.00999,32466086,0.025863,165.00999,165.03000,0.025863
86580,2022-12-22,NVIDIA CORP,,153.39000,56464773,-0.070420,153.39000,153.39999,-0.070420
86580,2022-12-23,NVIDIA CORP,,152.06000,34896568,-0.008671,152.09000,152.11000,-0.008671
86580,2022-12-27,NVIDIA CORP,,141.21001,46618258,-0.071353,141.19000,141.24001,-0.071353
86580,2022-12-28,NVIDIA CORP,,140.36000,35119657,-0.006019,140.35001,140.36000,-0.006019
86580,2022-12-29,NVIDIA CORP,,146.03000,35451209,0.040396,145.96001,146.02000,0.040396
86580,2022-12-30,NVIDIA CORP,,146.14000,31017288,0.000753,146.14999,146.17000,0.000753
86580,2023-01-03,NVIDIA CORP,,143.14999,40077093,-0.020460,143.14999,143.16000,-0.020460
86580,2023-01-04,NVIDIA CORP,,147.49001,43096613,0.030318,147.50000,147.55000,0.030318
86580,2023-01-05,NVIDIA CORP,,142.64999,38889444,-0.032816,142.64999,142.71001,-0.032816
86580,2023-01-06,NVIDIA CORP,,148.59000,40473688,0.041640,148.57001,148.60001,0.041640
86580,2023-01-09,NVIDIA CORP,,156.28000,50363607,0.051753,156.37000,156.39999,0.051753
86580,2023-01-10,NVIDIA CORP,,159.09000,38372903,0.017981,159.10001,159.13000,0.017981
86580,2023-01-11,NVIDIA CORP,,160.00999,35300459,0.005783,160.00000,160.02000,0.005783
86580,2023-01-12,NVIDIA CORP,,165.11000,55050654,0.031873,165.10001,165.11000,0.031873
86580,2023-01-13,NVIDIA CORP,,168.99001,44649814,0.023500,168.96001,168.99001,0.023500
86580,2023-01-17,NVIDIA CORP,,177.02000,51069107,0.047518,177.00999,177.02000,0.047518
86580,2023-01-18,NVIDIA CORP,,173.77000,43926459,-0.018360,173.75000,173.75999,-0.018360
86580,2023-01-19,NVIDIA CORP,,167.64999,45245369,-0.035219,167.64000,167.64999,-0.035219
86580,2023-01-20,NVIDIA CORP,,178.39000,56395351,0.064062,178.33000,178.42000,0.064062
86580,2023-01-23,NVIDIA CORP,,191.92999,65443573,0.075901,191.85001,191.92999,0.075901
86580,2023-01-24,NVIDIA CORP,,192.64999,49586532,0.003751,192.53000,192.64000,0.003751
86580,2023-01-25,NVIDIA CORP,,193.23000,44926580,0.003011,193.23000,193.34000,0.003011
86580,2023-01-26,NVIDIA CORP,,198.02000,48881621,0.024789,197.92999,198.00000,0.024789
86580,2023-01-27,NVIDIA CORP,,203.64999,54143577,0.028431,203.57001,203.64999,0.028431
86580,2023-01-30,NVIDIA CORP,,191.62000,48820327,-0.059072,191.61000,191.67999,-0.059072
86580,2023-01-31,NVIDIA CORP,,195.37000,49693204,0.019570,195.37000,195.44000,0.019570
86580,2023-02-01,NVIDIA CORP,,209.42999,65912375,0.071966,209.44000,209.49001,0.071966
86580,2023-02-02,NVIDIA CORP,,217.09000,56341330,0.036575,217.14999,217.35001,0.036575
86580,2023-02-03,NVIDIA CORP,,211.00000,42892842,-0.028053,210.99001,211.02000,-0.028053
86580,2023-02-06,NVIDIA CORP,,210.89000,45114536,-0.000521,210.84000,210.85001,-0.000521
86580,2023-02-07,NVIDIA CORP,,221.73000,66342610,0.051401,221.72000,221.73000,0.051401
86580,2023-02-08,NVIDIA CORP,,222.05000,55865078,0.001443,222.02000,222.14000,0.001443
86580,2023-02-09,NVIDIA CORP,,223.37000,52271411,0.005945,223.32001,223.42000,0.005945
86580,2023-02-10,NVIDIA CORP,,212.64999,54982795,-0.047992,212.60001,212.61000,-0.047992
86580,2023-02-13,NVIDIA CORP,,217.88000,47414639,0.024594,217.88000,217.97000,0.024594
86580,2023-02-14,NVIDIA CORP,,229.71001,67485925,0.054296,229.60001,229.71001,0.054296
86580,2023-02-15,NVIDIA CORP,,227.64000,42049557,-0.009011,227.64000,227.67000,-0.009011
86580,2023-02-16,NVIDIA CORP,,220.02000,41146629,-0.033474,219.96001,220.06000,-0.033474
86580,2023-02-17,NVIDIA CORP,,213.88000,46495950,-0.027907,213.88000,213.92000,-0.027907
86580,2023-02-21,NVIDIA CORP,,206.55000,40951983,-0.034272,206.45000,206.60001,-0.034272
86580,2023-02-22,NVIDIA CORP,,207.53999,51259696,0.004793,207.73000,208.00000,0.004793
86580,2023-02-23,NVIDIA CORP,,236.64000,111583857,0.140214,236.53000,236.53999,0.140214
86580,2023-02-24,NVIDIA CORP,,232.86000,58852520,-0.015974,232.85001,232.95000,-0.015974
86580,2023-02-27,NVIDIA CORP,,235.00999,45248013,0.009233,234.96001,235.02000,0.009233
86580,2023-02-28,NVIDIA CORP,,232.16000,45584509,-0.012127,232.10001,232.14999,-0.012127
86580,2023-03-01,NVIDIA CORP,,226.98000,45904794,-0.022312,226.99001,227.14000,-0.022312
86580,2023-03-02,NVIDIA CORP,,233.14000,38972479,0.027139,233.14000,233.17000,0.027139
86580,2023-03-03,NVIDIA CORP,,238.89999,41184214,0.024706,238.89000,238.92000,0.024706
86580,2023-03-06,NVIDIA CORP,,235.53999,43678564,-0.014064,235.52000,235.62000,-0.014064
86580,2023-03-07,NVIDIA CORP,2023-03-08,232.88000,51422049,-0.011123,232.89000,232.92999,-0.011293
86580,2023-03-08,NVIDIA CORP,,241.81000,51377753,0.038346,241.81000,241.85001,0.038346
86580,2023-03-09,NVIDIA CORP,,234.36000,50071954,-0.030809,234.30000,234.39000,-0.030809
86580,2023-03-10,NVIDIA CORP,,229.64999,47444990,-0.020097,229.64999,229.71001,-0.020097
86580,2023-03-13,NVIDIA CORP,,229.66000,42048648,0.000044,229.57001,229.59000,0.000044
86580,2023-03-14,NVIDIA CORP,,240.63000,47415314,0.047766,240.42000,240.62000,0.047766
86580,2023-03-15,NVIDIA CORP,,242.28000,52318715,0.006857,242.28000,242.35001,0.006857
86580,2023-03-16,NVIDIA CORP,,255.41000,58346949,0.054194,255.41000,255.49001,0.054194
86580,2023-03-17,NVIDIA CORP,,257.25000,84688937,0.007204,257.13000,257.32999,0.007204
86580,2023-03-20,NVIDIA CORP,,259.00000,43191438,0.006803,259.04001,259.14001,0.006803
86580,2023-03-21,NVIDIA CORP,,261.98999,54629873,0.011544,261.94000,262.04001,0.011544
86580,2023-03-22,NVIDIA CORP,,264.67999,79464108,0.010268,264.48999,264.60999,0.010268
86580,2023-03-23,NVIDIA CORP,,271.91000,56308351,0.027316,271.76999,271.82001,0.027316
86580,2023-03-24,NVIDIA CORP,,267.79001,45446244,-0.015152,267.81000,267.88000,-0.015152
86580,2023-03-27,NVIDIA CORP,,265.31000,36049740,-0.009261,265.37000,265.50000,-0.009261
86580,2023-03-28,NVIDIA CORP,,264.10001,35585571,-0.004561,264.10001,264.14999,-0.004561
86580,2023-03-29,NVIDIA CORP,,269.84000,39285588,0.021734,269.85001,269.89001,0.021734
86580,2023-03-30,NVIDIA CORP,,273.82999,36335950,0.014787,273.92001,273.95001,0.014787
86580,2023-03-31,NVIDIA CORP,,277.76999,43278555,0.014388,277.75000,277.79001,0.014388
86580,2023-04-03,NVIDIA CORP,,279.64999,39811685,0.006768,279.64001,279.66000,0.006768
86580,2023-04-04,NVIDIA CORP,,274.53000,36809052,-0.018309,274.66000,274.73001,-0.018309
86580,2023-04-05,NVIDIA CORP,,268.81000,51434256,-0.020836,268.76999,268.81000,-0.020836
86580,2023-04-06,NVIDIA CORP,,270.37000,39719186,0.005803,270.34000,270.35001,0.005803
86580,2023-04-10,NVIDIA CORP,,275.79001,39478788,0.020047,275.89999,275.95001,0.020047
86580,2023-04-11,NVIDIA CORP,,271.69000,31389886,-0.014866,271.69000,271.73001,-0.014866
86580,2023-04-12,NVIDIA CORP,,264.95001,44593778,-0.024808,264.91000,265.01999,-0.024808
86580,2023-04-13,NVIDIA CORP,,264.63000,35317023,-0.001208,264.60001,264.63000,-0.001208
86580,2023-04-14,NVIDIA CORP,,267.57999,39473409,0.011148,267.54001,267.56000,0.011148
86580,2023-04-17,NVIDIA CORP,,270.01999,32096904,0.009119,269.98001,270.01999,0.009119
86580,2023-04-18,NVIDIA CORP,,276.67001,60428122,0.024628,276.60001,276.64001,0.024628
86580,2023-04-19,NVIDIA CORP,,279.31000,35828924,0.009542,279.32001,279.32999,0.009542
86580,2023-04-20,NVIDIA CORP,,271.04001,42730725,-0.029609,271.04999,271.09000,-0.029609
86580,2023-04-21,NVIDIA CORP,,271.19000,34500516,0.000553,271.17999,271.25000,0.000553
86580,2023-04-24,NVIDIA CORP,,270.42001,33891332,-0.002839,270.42001,270.44000,-0.002839
86580,2023-04-25,NVIDIA CORP,,262.41000,37805143,-0.029621,262.34000,262.42001,-0.029621
86580,2023-04-26,NVIDIA CORP,,269.56000,40558089,0.027247,269.56000,269.57001,0.027247
86580,2023-04-27,NVIDIA CORP,,272.26001,37667374,0.010016,272.20999,272.23001,0.010016
86580,2023-04-28,NVIDIA CORP,,277.48999,29153836,0.019210,277.48999,277.50000,0.019210
86580,2023-05-01,NVIDIA CORP,,289.10001,56992543,0.041839,289.04001,289.10001,0.041839
